ㅋㄲㄱㅋㅋㅋ워크맨만 보면 웃음만 나온닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ개 웃기넼ㅋㄲㅋㅋㄱ진짜 약 빨았어,1년 전,0
스케이트 안전요원이요,1년 전,0
워크맨 제작진분들 갓성규 이 더운날 고생하는거 보고 싶으시면 손세차장 알바 추천드립니다. 제가 상하차는 물론 여러 힘든알바 다 해봤지만 손세차알바가 제일 힘들었어요. 육체적으로. 3시간만 하면 네발로 기어다녀요,1년 전,0
63빌딩 창문청소!!!,1년 전,0
마트 고기시식아르바이트 해주세요 ㅠ,1년 전,0
대학로 노점상!!!!!,1년 전,0
코노 해주세요,1년 전,0
민속촌알바해주세요ㅠㅠ,1년 전,0
코레일에서 일해주세요! (feat.수원역),1년 전,0
여름인데 쥬씨와주세요...... 요즘 알바생들 다 나가려고그래요 와주세요.. plz..,1년 전,0
박준형님 일일 매니저 하는거 어때요?,1년 전,0
인천공항 인터넷면세점이요,1년 전,0
"주말에는 웨딩예약 저녁에는 피로연, 돌잔치, 환갑, 칠순, 팔순 잔치하는 뷔페 알바 추천해 드립니다",1년 전,0
인천 소래포구에서 꽃게잡이 배 타주세요,1년 전,0
파리바게트요~~!,1년 전,0
하이마트물류센타 부기사 ㅋㅋ,1년 전,0
ㅡ,1년 전,0
유치원이요!,1년 전,0
방탈출카페 알바 해주세용,1년 전,2
행님 호텔 서빙한번가시죠! 정장입고 품격있게 한 번 일하셔야 되지 않겠습니까~~,1년 전,0
아웃백이요!!,1년 전,1
민속촉 알바 해주세영,1년 전,0
패스트푸드점!!!!,1년 전,0
학교에서 급식일!,1년 전,0
항공기 기내청소 알바여 ㅌㅋㅋㅋ,1년 전,0
주차요원,1년 전,0
에뛰드 하우스 공주님 컨셉,1년 전,0
톨게이트 매표소‼️,1년 전,0
포장이사!!,1년 전,0
화장품가게 알바 해주세요!!!!!!!!!!!!!!!!!,1년 전,0
"민속촌, 캐리비안배이",1년 전,0
저희 집 아야 신청했었는데 이미 면접들어왔어요. 늦으셨네,1년 전,0
냉동창고? 추운곳에서 일하는거!,1년 전,0
수영장 청소!,1년 전,0
63빌딩창문닦기요,1년 전,0
벽지 붙이기!,1년 전,0
고객센터 가주세요!,1년 전,0
꽃집에서 꽃 다듬기!,1년 전,0
운전강사!,1년 전,0
마트에서 카트 정리하는일!,1년 전,0
에뛰드요-!-!-!!!,1년 전,0
클린어벤저스라는 유튜브채널이 있는데 엄청 더러운집청소하는거 올라오거든요 거기서 극한직업으로 청소 같이 해봤으면 좋겠어요! ㅋㅋ,1년 전,0
인싸편집 배우고싶당 ㅠㅠ,1년 전,0
버블티가게요!! (공차로오세요!!!!) 펄도삶고 티도 내려보아요...,1년 전,0
풀타임 대학원생 갑시다,1년 전,0
서브웨이 알바요ㅠㅜㅠㅠ,1년 전,0
빵집이요 빠바. 뚜주르!,1년 전,0
세탁실 알바 추천드립니다,1년 전,0
러쉬 알바 와주세요!!!! 거품도 내고 입욕제도 풀고 퍼포먼스도 하고!!! 저희 매장 와주세요 ㅠㅠㅠ,1년 전,0
민속촌 한번 가주세요!!!,1년 전(수정됨),0
배스킨라빈스!!!!!,1년 전,0
병원 이송요원이요~,1년 전,0
"장성규씨 아나운서 되기 전에 수험생활 오래하셨다고 들었어요! 장성규씨 추억팔이할수있는 재수학원, 공무원학원 조교나 독서실알바 해주셨으면 합니다ㅋㅋㅋㅋㅋ",1년 전,1
연회장 알바요!!,1년 전,0
경마장 일요일날 제일 바쁜 식당 알바나 경마장 내 알바 추천합니다,1년 전(수정됨),0
웨딩 해주세요!,1년 전,0
백댄서ㄱ ㄱ,1년 전,0
