"El Mayberry I know. Lately, she guested in different variety shows + weekly vlog + weekly show (Showterview) + she was filming her first drama + music show appearances + this girl group project + upcoming variety show with Jaesuk, Somin, etc. But her schedule is gonna get better now that she’s done filming the drama and promotions for her comeback are over 😄",1주 전(수정됨),4
"@ellimayi_ wow... I didn't even think of all that. 
it's good that Jessie's schedule is gonna get better",1주 전,3
Maybe thats the reason why shes strong 🤭🤭,1주 전,0
ellimayi_ oh nooo hope she gets proper rest soon ❤️,6일 전,1
I thought 8 ahahaha,5일 전,0
Yay!! Jessi says YES to Kwanghee as manager 😁😁,1주 전,103
갑자기 주문들어가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃거뒤진다,1주 전,42
광희씨가 재미있어요!! ㄱ^^,1주 전,34
유재석이 조세호 엄청 밀어주네,3일 전,10
No 할때 거의 던젼에서부터 끌어온 목소리닼ㅋㅋㅋㅋㅋㅋㅋㅋ,3일 전,7
광으로 갑시다!!!!! 저도 대찬성이오!!!!!,3일 전,5
1:04 제시 억울해하는 표정 왤캐 귀엽지ㅋㅋㅋㅋㅋ,4일 전,15
아 너무 재미져요 ㅋㅋ,1주 전,47
01:36 진심ㅋㅋㅋㅋㅋㅋㅋㅋㅋ표정너무웃겨제싴ㅋㅋㅋㅋㅋㅋㅋ,4일 전(수정됨),17
"2:29 세찬이 동생 ㅋㅋㅋㅋ
2:30 세찬이 형",4일 전(수정됨),24
"jaesuk + jessi = im sold , gonna watch everything with they in it 😆",1주 전,8
"[미스터리] 고대의 핵전쟁 이야기...꿀잼!!!ㅋㅋㅋ
***클릭: https://www.youtube.com/watch?v=Nnvwr2971o0",1일 전,0
